Date,Stock Symbol,Open Price,High Price,Low Price,Close Price,Volume
2023-02-08,KOTAKBANK,2735.76,2818.28,2705.85,2781.27,420920
2023-02-08,LT,1168.14,1267.05,1138.31,1260.78,163963
2023-02-08,ITC,1819.72,1868.29,1722.23,1813.22,168049
2023-02-09,RELIANCE,1476.34,1562.92,1450.63,1497.86,178028
2023-02-09,TCS,2251.52,2332.5,2198.06,2257.7,428425
2023-02-09,INFY,2389.88,2462.37,2352.81,2451.6,209983
2023-02-09,HDFCBANK,1981.43,2046.64,1921.57,2012.84,661644
2023-02-09,ICICIBANK,2711.23,2792.63,2637.1,2656.3,213408
2023-02-09,BAJFINANCE,2282.81,2312.56,2221.83,2247.0,104630
2023-02-09,HUL,1519.1,1573.95,1428.6,1553.89,336301
2023-02-09,KOTAKBANK,2653.34,2687.52,2623.19,2626.93,883449
2023-02-09,LT,2130.44,2219.09,2118.48,2187.16,383865
2023-02-09,ITC,1695.87,1706.68,1680.55,1686.91,996770
2023-02-10,RELIANCE,1122.18,1157.08,1024.6,1087.74,393444
2023-02-10,TCS,1442.5,1484.86,1379.65,1413.69,132019
2023-02-10,INFY,1938.02,2030.13,1848.12,1877.96,192012
2023-02-10,HDFCBANK,1175.26,1219.14,1164.33,1213.68,332519
2023-02-10,ICICIBANK,2154.16,2207.53,2092.76,2187.14,860971
2023-02-10,BAJFINANCE,1333.06,1399.09,1319.14,1348.34,870658
2023-02-10,HUL,1705.68,1732.36,1622.35,1641.35,100066
2023-02-10,KOTAKBANK,2953.75,2985.95,2886.54,2972.22,827959
2023-02-10,LT,2493.71,2561.41,2397.09,2496.31,911360
2023-02-10,ITC,2345.76,2434.53,2304.48,2371.5,408646
2023-02-11,RELIANCE,2527.65,2565.72,2467.53,2542.47,810201
2023-02-11,TCS,1411.53,1484.14,1376.9,1392.93,486020
2023-02-11,INFY,2907.07,2933.27,2876.26,2922.58,907138
2023-02-11,HDFCBANK,1794.09,1806.21,1770.48,1792.16,950294
2023-02-11,ICICIBANK,2612.9,2669.95,2515.54,2593.98,308277
2023-02-11,BAJFINANCE,1583.24,1635.23,1507.86,1589.22,588259
2023-02-11,HUL,2029.65,2087.54,1979.57,2082.95,924804
2023-02-11,KOTAKBANK,1850.09,1864.3,1831.86,1862.8,262144
2023-02-11,LT,2510.68,2553.59,2447.61,2530.51,366221
2023-02-11,ITC,2507.67,2578.22,2450.62,2571.41,698671
2023-02-12,RELIANCE,1125.29,1135.67,1057.46,1095.51,176367
2023-02-12,TCS,2106.9,2129.85,2096.73,2121.45,644103
2023-02-12,INFY,1527.91,1603.0,1430.62,1583.69,686295
2023-02-12,HDFCBANK,2705.1,2760.41,2630.65,2666.73,170686
2023-02-12,ICICIBANK,2843.08,2882.73,2809.95,2858.27,355954
2023-02-12,BAJFINANCE,2905.49,2931.11,2840.91,2868.77,691680
2023-02-12,HUL,1358.29,1445.02,1268.07,1368.04,858046
2023-02-12,KOTAKBANK,2877.59,2939.06,2784.91,2880.82,998566
2023-02-12,LT,2768.25,2787.75,2756.87,2760.33,570344
2023-02-12,ITC,1093.63,1159.71,1072.98,1102.83,690835
2023-02-13,RELIANCE,2804.84,2863.97,2792.89,2808.67,644953
2023-02-13,TCS,2247.46,2320.52,2189.02,2251.33,358594
2023-02-13,INFY,2701.81,2757.75,2638.58,2668.72,589130
2023-02-13,HDFCBANK,1295.54,1388.61,1236.61,1274.82,179643
2023-02-13,ICICIBANK,1454.52,1517.38,1398.32,1494.13,888738
2023-02-13,BAJFINANCE,1052.32,1099.17,1032.06,1050.73,652835
2023-02-13,HUL,1232.42,1288.91,1190.87,1220.17,276146
2023-02-13,KOTAKBANK,1098.82,1154.66,1057.9,1072.74,725071
2023-02-13,LT,2383.9,2474.87,2357.24,2420.49,547936
2023-02-13,ITC,1060.81,1119.37,1001.67,1010.09,326868
2023-02-14,RELIANCE,2869.57,2947.13,2811.99,2904.12,957216
2023-02-14,TCS,2894.25,2954.31,2841.26,2870.7,135878
2023-02-14,INFY,1710.9,1797.61,1644.78,1705.07,997430
2023-02-14,HDFCBANK,2732.42,2775.77,2658.26,2668.3,578204
2023-02-14,ICICIBANK,2459.44,2516.38,2441.83,2477.91,823553
2023-02-14,BAJFINANCE,1244.46,1311.84,1190.66,1248.05,417534
2023-02-14,HUL,1768.6,1862.15,1747.07,1800.85,617663
2023-02-14,KOTAKBANK,2823.71,2906.77,2751.61,2902.04,513260
2023-02-14,LT,2292.73,2319.71,2248.12,2268.93,421982
2023-02-14,ITC,2621.45,2659.4,2570.2,2641.61,544211
2023-02-15,RELIANCE,1761.86,1810.09,1700.01,1760.91,153763
2023-02-15,TCS,1953.52,2015.4,1863.24,1929.24,545815
2023-02-15,INFY,1696.62,1758.98,1645.78,1703.22,878320
2023-02-15,HDFCBANK,1539.87,1612.3,1519.99,1555.2,410382
2023-02-15,ICICIBANK,1250.44,1275.75,1238.01,1247.8,731659
2023-02-15,BAJFINANCE,1989.83,2029.88,1916.72,2012.11,248944
2023-02-15,HUL,1330.91,1343.7,1239.25,1242.88,321636
2023-02-15,KOTAKBANK,1490.12,1561.88,1410.14,1431.53,654236
2023-02-15,LT,1973.65,2054.65,1929.04,1962.58,120454
2023-02-15,ITC,1190.35,1270.27,1155.35,1174.22,521444
2023-02-16,RELIANCE,1755.59,1781.78,1667.42,1674.18,482602
2023-02-16,TCS,2133.01,2201.06,2084.67,2088.18,422897
2023-02-16,INFY,2103.79,2114.18,2055.08,2106.62,556631
2023-02-16,HDFCBANK,1086.66,1164.06,1010.3,1132.61,825484
2023-02-16,ICICIBANK,2570.19,2602.31,2523.31,2588.56,197377
2023-02-16,BAJFINANCE,1655.44,1682.07,1608.0,1656.13,703620
2023-02-16,HUL,2602.56,2655.9,2532.32,2587.74,994469
2023-02-16,KOTAKBANK,1671.97,1734.94,1616.64,1660.74,585809
2023-02-16,LT,2346.23,2393.25,2272.16,2295.47,622667
2023-02-16,ITC,2431.23,2500.98,2363.17,2456.78,321961
2023-02-17,RELIANCE,2366.56,2425.87,2314.76,2423.69,472657
2023-02-17,TCS,1506.69,1560.71,1408.85,1470.34,517979
2023-02-17,INFY,2930.65,2983.49,2912.1,2939.29,929668
2023-02-17,HDFCBANK,1376.26,1410.14,1340.7,1342.49,417851
2023-02-17,ICICIBANK,2252.81,2311.26,2200.54,2300.61,900876
2023-02-17,BAJFINANCE,2515.34,2591.32,2454.96,2544.77,442093
2023-02-17,HUL,1225.54,1321.95,1191.1,1274.03,204572
2023-02-17,KOTAKBANK,2504.03,2523.96,2477.93,2512.6,805850
2023-02-17,LT,1269.51,1294.86,1239.77,1284.68,757656
2023-02-17,ITC,2889.16,2965.3,2864.05,2947.84,869268
2023-02-18,RELIANCE,1075.34,1169.31,1048.27,1142.37,186265
2023-02-18,TCS,1751.15,1837.49,1698.35,1738.38,714814
2023-02-18,INFY,1153.28,1248.8,1110.66,1212.97,515746
2023-02-18,HDFCBANK,2462.32,2540.86,2388.62,2532.57,794599
2023-02-18,ICICIBANK,2305.02,2366.65,2277.2,2317.25,914194
2023-02-18,BAJFINANCE,1879.42,1956.65,1869.28,1930.82,419086
2023-02-18,HUL,2728.06,2784.34,2666.14,2724.56,356601
2023-02-18,KOTAKBANK,2246.01,2313.68,2224.9,2252.24,834096
2023-02-18,LT,1862.52,1928.69,1783.19,1890.34,629007
2023-02-18,ITC,2548.31,2573.79,2531.06,2559.08,929979
2023-02-19,RELIANCE,1167.39,1239.39,1119.69,1125.62,172301
2023-02-19,TCS,1912.0,1963.52,1845.16,1946.38,679885
2023-02-19,INFY,2324.34,2356.66,2297.67,2333.19,127547
2023-02-19,HDFCBANK,1428.24,1471.08,1368.77,1443.69,456739
2023-02-19,ICICIBANK,1012.89,1061.27,941.53,1001.67,830434
2023-02-19,BAJFINANCE,1144.77,1215.26,1124.91,1130.31,422175
2023-02-19,HUL,2639.8,2703.84,2569.03,2628.77,625290
2023-02-19,KOTAKBANK,1027.34,1039.27,1001.85,1033.81,707919
2023-02-19,LT,1599.91,1638.32,1563.26,1594.33,564286
2023-02-19,ITC,1515.18,1529.67,1417.03,1478.54,368344
2023-02-20,RELIANCE,1404.78,1474.62,1382.7,1424.23,830683
2023-02-20,TCS,2155.35,2192.6,2131.12,2184.54,198381
2023-02-20,INFY,1985.85,2012.48,1934.4,1947.96,350588
2023-02-20,HDFCBANK,1659.57,1729.86,1586.14,1673.3,692499
2023-02-20,ICICIBANK,2106.9,2188.79,2016.04,2150.18,394298
2023-02-20,BAJFINANCE,1194.9,1230.52,1173.28,1182.88,969596
2023-02-20,HUL,1270.98,1317.17,1231.58,1243.6,609607
2023-02-20,KOTAKBANK,1357.49,1429.8,1340.9,1347.37,896385
2023-02-20,LT,1866.89,1897.01,1811.63,1829.29,546011
2023-02-20,ITC,1389.92,1451.06,1325.4,1337.33,959937
2023-02-21,RELIANCE,2307.53,2379.13,2259.82,2376.64,215247
2023-02-21,TCS,2327.23,2386.19,2289.42,2374.58,156310
2023-02-21,INFY,2186.47,2212.57,2165.03,2191.42,313511
2023-02-21,HDFCBANK,1097.39,1109.33,1056.23,1056.37,969579
2023-02-21,ICICIBANK,2514.43,2549.83,2459.58,2463.12,871242
2023-02-21,BAJFINANCE,2868.75,2883.68,2775.29,2832.27,459100
2023-02-21,HUL,1123.01,1200.73,1102.0,1146.86,945427
2023-02-21,KOTAKBANK,2211.15,2249.92,2142.09,2179.35,434260
2023-02-21,LT,1906.08,1979.81,1873.75,1965.46,556481
2023-02-21,ITC,2982.29,3079.51,2962.86,3028.38,301808
2023-02-22,RELIANCE,2821.67,2836.94,2767.09,2768.07,326035
2023-02-22,TCS,2142.55,2210.46,2120.41,2166.61,192976
2023-02-22,INFY,1071.72,1115.44,1012.67,1096.7,448928
2023-02-22,HDFCBANK,1519.95,1552.98,1498.29,1499.36,487737
2023-02-22,ICICIBANK,2810.88,2856.28,2728.62,2774.62,815588
2023-02-22,BAJFINANCE,1372.52,1449.59,1303.95,1414.49,771401
2023-02-22,HUL,2862.71,2929.14,2783.95,2875.78,318312
2023-02-22,KOTAKBANK,1298.97,1334.26,1246.53,1267.1,475029
2023-02-22,LT,2246.06,2318.63,2186.79,2293.92,325986
2023-02-22,ITC,2667.3,2689.55,2637.32,2645.78,748483
2023-02-23,RELIANCE,2444.17,2459.07,2388.54,2411.3,743241
2023-02-23,TCS,2395.13,2486.74,2328.72,2443.57,695070
2023-02-23,INFY,2925.99,3023.29,2844.75,3009.14,427447
2023-02-23,HDFCBANK,1114.76,1198.51,1032.16,1196.56,477314
2023-02-23,ICICIBANK,1740.0,1751.3,1689.1,1695.58,781042
2023-02-23,BAJFINANCE,2534.84,2572.43,2514.18,2566.31,513405
2023-02-23,HUL,2696.68,2771.47,2606.49,2653.81,150592
2023-02-23,KOTAKBANK,1119.0,1183.8,1044.33,1154.32,297275
2023-02-23,LT,1088.48,1103.82,1061.79,1102.75,811803
2023-02-23,ITC,2740.37,2831.13,2685.77,2718.85,629748
2023-02-24,RELIANCE,1022.2,1079.27,1006.29,1056.39,624292
2023-02-24,TCS,1022.25,1091.68,1008.36,1082.53,339021
2023-02-24,INFY,1710.03,1783.9,1636.71,1762.87,641621
2023-02-24,HDFCBANK,1646.09,1662.53,1598.67,1622.99,138297
2023-02-24,ICICIBANK,2274.58,2340.65,2185.81,2255.4,978509
2023-02-24,BAJFINANCE,1976.59,2058.6,1926.81,2011.95,529520
2023-02-24,HUL,1999.25,2031.61,1942.2,2024.26,364934
2023-02-24,KOTAKBANK,2126.18,2191.12,2089.04,2185.54,677322
2023-02-24,LT,1376.47,1474.91,1289.94,1327.85,711728
2023-02-24,ITC,1782.94,1839.88,1759.22,1822.08,850370
2023-02-25,RELIANCE,2529.47,2557.07,2492.81,2524.94,584663
2023-02-25,TCS,2281.19,2358.07,2183.41,2322.47,905515
2023-02-25,INFY,1382.36,1397.27,1318.68,1346.63,192637
2023-02-25,HDFCBANK,1115.63,1141.41,1034.04,1103.87,902606
2023-02-25,ICICIBANK,1574.96,1588.18,1480.69,1533.37,849328
2023-02-25,BAJFINANCE,2200.42,2210.57,2144.98,2196.48,607033
2023-02-25,HUL,2225.07,2279.22,2126.0,2172.78,295841
2023-02-25,KOTAKBANK,2138.28,2233.37,2071.84,2104.22,404740
2023-02-25,LT,1667.8,1763.54,1634.44,1653.69,255920
2023-02-25,ITC,2999.09,3019.0,2957.28,2959.6,826277
2023-02-26,RELIANCE,2905.58,2948.16,2880.27,2926.3,818662
2023-02-26,TCS,2181.61,2245.27,2092.96,2167.16,764232
2023-02-26,INFY,1211.21,1276.18,1189.76,1246.59,551268
2023-02-26,HDFCBANK,2400.42,2487.7,2337.53,2397.01,671063
2023-02-26,ICICIBANK,2126.69,2147.88,2092.6,2100.68,829227
2023-02-26,BAJFINANCE,1208.65,1224.68,1184.33,1206.69,986914
2023-02-26,HUL,2258.94,2301.5,2233.0,2298.57,906039
2023-02-26,KOTAKBANK,1207.66,1280.34,1185.88,1208.9,400636
2023-02-26,LT,1690.03,1786.2,1640.32,1663.77,783250
2023-02-26,ITC,1783.07,1829.1,1756.91,1821.38,403029
2023-02-27,RELIANCE,2785.44,2819.56,2735.62,2818.28,857890
2023-02-27,TCS,2642.02,2656.77,2624.03,2651.1,528263
2023-02-27,INFY,1283.8,1353.21,1260.06,1316.77,609687
2023-02-27,HDFCBANK,1338.8,1399.76,1304.43,1310.58,376501
2023-02-27,ICICIBANK,1622.91,1635.16,1526.96,1552.56,270918
2023-02-27,BAJFINANCE,2066.21,2135.31,2037.01,2111.64,166445
2023-02-27,HUL,2303.35,2365.64,2264.44,2291.56,376000
2023-02-27,KOTAKBANK,2628.29,2686.4,2566.26,2651.16,489467
2023-02-27,LT,2984.65,3028.54,2912.25,3002.48,640889
2023-02-27,ITC,2970.73,3019.64,2896.65,3005.41,475876
2023-02-28,RELIANCE,1106.72,1138.53,1012.94,1126.11,611324
2023-02-28,TCS,2675.25,2740.59,2578.01,2687.14,719451
2023-02-28,INFY,2185.77,2260.28,2111.45,2184.68,339967
2023-02-28,HDFCBANK,1926.7,2010.85,1866.51,1966.38,395509
2023-02-28,ICICIBANK,2779.46,2843.58,2716.98,2780.62,234368
2023-02-28,BAJFINANCE,2240.96,2269.59,2205.19,2259.33,943209
2023-02-28,HUL,2484.34,2529.91,2389.14,2489.39,593696
2023-02-28,KOTAKBANK,2376.13,2444.72,2301.92,2368.16,186558
2023-02-28,LT,1458.02,1513.65,1422.73,1496.93,759008
2023-02-28,ITC,1961.08,2033.87,1923.71,1990.78,309566
2023-03-01,RELIANCE,2485.13,2578.36,2421.15,2548.94,285253
2023-03-01,TCS,2737.3,2815.57,2707.78,2707.85,160111
2023-03-01,INFY,2282.45,2360.62,2217.13,2268.56,428121
2023-03-01,HDFCBANK,2732.43,2801.09,2673.73,2787.98,883108
2023-03-01,ICICIBANK,2488.83,2527.7,2454.69,2508.05,976527
2023-03-01,BAJFINANCE,2129.02,2145.9,2092.47,2138.12,223197
2023-03-01,HUL,2634.39,2667.33,2593.3,2641.44,826664
2023-03-01,KOTAKBANK,1264.53,1348.57,1223.5,1321.4,576346
2023-03-01,LT,1920.11,2005.3,1849.29,1997.85,715599
2023-03-01,ITC,2639.14,2658.55,2551.33,2648.94,927103
2023-03-02,RELIANCE,1202.28,1269.96,1111.36,1258.94,928462
2023-03-02,TCS,2857.56,2896.07,2794.95,2867.7,996838
2023-03-02,INFY,2388.83,2402.72,2295.78,2299.45,104499
2023-03-02,HDFCBANK,1614.9,1655.53,1566.85,1642.35,291932
2023-03-02,ICICIBANK,1354.05,1371.2,1270.77,1302.91,508130
2023-03-02,BAJFINANCE,2498.37,2550.88,2418.29,2522.58,844896
2023-03-02,HUL,1520.5,1610.1,1490.29,1510.14,105587
2023-03-02,KOTAKBANK,2741.71,2838.81,2703.9,2804.4,639739
2023-03-02,LT,1601.02,1692.15,1535.58,1546.74,570259
2023-03-02,ITC,2296.77,2318.1,2247.24,2285.26,268343
2023-03-03,RELIANCE,1111.99,1164.76,1055.97,1063.93,683526
2023-03-03,TCS,1795.21,1812.53,1756.73,1799.44,688717
2023-03-03,INFY,2366.34,2414.52,2320.04,2354.27,133373
2023-03-03,HDFCBANK,2861.94,2907.45,2785.25,2831.29,700901
2023-03-03,ICICIBANK,2181.53,2229.4,2088.4,2129.95,646035
2023-03-03,BAJFINANCE,1125.32,1147.69,1099.01,1100.53,167251
2023-03-03,HUL,1407.1,1467.95,1317.99,1435.86,792120
2023-03-03,KOTAKBANK,2252.83,2325.09,2226.4,2239.7,408153
2023-03-03,LT,2192.39,2251.9,2169.69,2171.97,283175
2023-03-03,ITC,1609.95,1670.58,1579.33,1596.8,631824
2023-03-04,RELIANCE,2671.32,2754.71,2598.89,2738.53,530373
2023-03-04,TCS,2657.55,2723.3,2615.15,2660.38,492762
2023-03-04,INFY,1111.64,1162.19,1066.68,1141.8,614839
2023-03-04,HDFCBANK,2242.81,2341.44,2171.17,2211.23,403851
2023-03-04,ICICIBANK,1804.82,1898.38,1709.38,1840.24,136604
2023-03-04,BAJFINANCE,1007.11,1100.43,911.85,997.55,470601
2023-03-04,HUL,1613.76,1642.33,1574.58,1624.74,649649
2023-03-04,KOTAKBANK,2571.15,2608.14,2478.58,2591.56,828590
2023-03-04,LT,1866.22,1907.78,1851.63,1902.57,615951
2023-03-04,ITC,2575.17,2656.34,2509.5,2610.12,823164
2023-03-05,RELIANCE,1258.28,1352.46,1185.83,1241.21,162155
2023-03-05,TCS,1832.67,1923.76,1810.98,1835.19,788802
2023-03-05,INFY,1541.3,1551.75,1468.77,1543.06,605574
2023-03-05,HDFCBANK,2570.09,2606.54,2556.48,2579.35,908908
2023-03-05,ICICIBANK,1901.65,1953.68,1849.29,1953.51,335220
2023-03-05,BAJFINANCE,1928.83,1969.77,1887.08,1941.68,942295
2023-03-05,HUL,1346.4,1445.19,1305.89,1430.36,488904
2023-03-05,KOTAKBANK,1893.27,1971.04,1844.1,1882.82,453312
2023-03-05,LT,1700.14,1728.19,1601.05,1678.2,813871
2023-03-05,ITC,1350.18,1391.25,1308.82,1364.6,298665
2023-03-06,RELIANCE,1903.71,1979.37,1841.47,1897.84,762606
2023-03-06,TCS,1689.05,1699.37,1661.69,1682.54,396930
2023-03-06,INFY,1045.52,1058.6,1032.75,1046.27,111595
2023-03-06,HDFCBANK,2726.97,2761.42,2710.87,2714.33,123189
2023-03-06,ICICIBANK,2504.48,2573.18,2469.28,2541.61,106749
2023-03-06,BAJFINANCE,1821.15,1904.51,1793.22,1826.4,100257
2023-03-06,HUL,2704.42,2779.69,2635.06,2718.64,713584
2023-03-06,KOTAKBANK,2188.75,2275.87,2134.59,2256.39,500508
2023-03-06,LT,1858.24,1892.33,1830.71,1882.25,261614
2023-03-06,ITC,1185.93,1237.61,1098.32,1234.44,294594
2023-03-07,RELIANCE,2194.79,2237.1,2136.93,2141.53,397092
2023-03-07,TCS,1191.91,1221.85,1148.93,1179.3,345139
2023-03-07,INFY,1365.49,1433.84,1274.46,1383.66,274240
2023-03-07,HDFCBANK,2776.41,2809.87,2706.21,2763.96,652799
2023-03-07,ICICIBANK,2230.42,2313.64,2164.73,2248.74,361521
2023-03-07,BAJFINANCE,1359.08,1377.22,1303.63,1335.01,756432
2023-03-07,HUL,2417.99,2507.84,2379.63,2383.8,217537
2023-03-07,KOTAKBANK,2716.08,2773.06,2679.0,2719.54,899506
2023-03-07,LT,1155.32,1210.85,1062.96,1140.95,569432
2023-03-07,ITC,1187.95,1255.17,1116.67,1223.8,343149
2023-03-08,RELIANCE,1464.67,1494.58,1428.65,1488.42,843118
2023-03-08,TCS,2413.74,2489.77,2319.72,2333.07,167036
2023-03-08,INFY,2287.62,2339.16,2251.05,2329.08,731115
2023-03-08,HDFCBANK,2899.74,2913.66,2866.67,2907.9,929522
2023-03-08,ICICIBANK,1458.94,1537.25,1393.05,1491.44,938550
2023-03-08,BAJFINANCE,2590.66,2635.66,2542.77,2569.52,263634
2023-03-08,HUL,2570.17,2660.62,2535.88,2653.05,364147
2023-03-08,KOTAKBANK,1779.84,1815.3,1713.05,1776.69,188453
2023-03-08,LT,2046.53,2112.05,2006.73,2102.11,834811
2023-03-08,ITC,1483.57,1499.84,1466.38,1474.74,178632
2023-03-09,RELIANCE,1548.83,1571.54,1530.3,1551.0,210966
2023-03-09,TCS,1725.92,1806.77,1664.18,1693.95,892348
2023-03-09,INFY,1762.49,1795.86,1669.66,1688.87,616619
2023-03-09,HDFCBANK,1064.39,1121.59,1054.06,1079.3,244823
2023-03-09,ICICIBANK,2645.29,2683.31,2601.74,2623.18,749932
2023-03-09,BAJFINANCE,2450.58,2535.87,2380.95,2491.76,334289
2023-03-09,HUL,1109.62,1186.46,1011.46,1169.36,659242
2023-03-09,KOTAKBANK,1998.59,2068.35,1971.74,2011.98,589641
2023-03-09,LT,2330.75,2349.95,2274.76,2293.78,258021
2023-03-09,ITC,1239.14,1336.72,1206.17,1244.68,819512
2023-03-10,RELIANCE,2251.66,2314.45,2162.18,2207.23,457961
2023-03-10,TCS,2489.36,2541.4,2468.49,2486.17,569548
2023-03-10,INFY,2051.27,2136.15,1964.85,2120.37,992723
2023-03-10,HDFCBANK,1539.98,1578.51,1455.96,1534.71,543258
2023-03-10,ICICIBANK,1104.68,1125.89,1006.83,1073.18,818854
2023-03-10,BAJFINANCE,2058.37,2113.52,1980.41,1994.77,835648
2023-03-10,HUL,2178.2,2263.06,2092.81,2252.74,234324
2023-03-10,KOTAKBANK,2253.62,2317.99,2167.28,2243.87,576608
2023-03-10,LT,1601.64,1699.56,1534.53,1693.58,148017
2023-03-10,ITC,2067.11,2116.15,2020.26,2081.47,291426
2023-03-11,RELIANCE,1865.64,1913.65,1784.39,1799.91,813905
2023-03-11,TCS,1395.35,1458.38,1310.41,1399.63,162035
2023-03-11,INFY,1508.03,1563.05,1465.9,1553.14,616718
2023-03-11,HDFCBANK,1408.76,1434.38,1381.29,1382.04,749542
2023-03-11,ICICIBANK,2491.1,2583.0,2410.81,2463.21,966322
2023-03-11,BAJFINANCE,2609.5,2663.66,2513.41,2621.96,457464
2023-03-11,HUL,2607.92,2655.64,2576.96,2642.55,892351
2023-03-11,KOTAKBANK,1969.32,2016.92,1930.67,1995.39,651033
2023-03-11,LT,2791.05,2873.62,2753.81,2761.92,484528
2023-03-11,ITC,2645.1,2723.37,2619.53,2715.64,977810
2023-03-12,RELIANCE,2323.38,2357.57,2278.23,2352.66,915715
2023-03-12,TCS,2905.03,2930.72,2837.18,2924.0,619957
2023-03-12,INFY,1803.24,1857.37,1725.18,1777.54,963863
2023-03-12,HDFCBANK,2968.42,3012.74,2898.84,2993.96,898960
2023-03-12,ICICIBANK,2914.17,2981.17,2883.37,2884.95,289251
2023-03-12,BAJFINANCE,2856.28,2885.29,2812.64,2814.92,934254
2023-03-12,HUL,2217.9,2240.39,2175.71,2199.74,912441
2023-03-12,KOTAKBANK,1442.1,1518.16,1419.21,1486.64,284623
2023-03-12,LT,2255.15,2313.49,2160.29,2302.63,809022
2023-03-12,ITC,1700.79,1792.0,1618.12,1751.57,193896
2023-03-13,RELIANCE,2578.88,2616.09,2500.38,2587.93,854849
2023-03-13,TCS,2099.04,2196.42,2037.9,2074.34,783207
2023-03-13,INFY,1662.22,1735.46,1568.03,1589.48,960340
2023-03-13,HDFCBANK,1120.46,1174.25,1036.4,1065.34,903827
2023-03-13,ICICIBANK,2385.49,2431.87,2340.2,2401.94,437908
2023-03-13,BAJFINANCE,1972.5,2002.76,1948.1,1994.27,545572
2023-03-13,HUL,1025.71,1115.24,990.98,1107.53,961907
2023-03-13,KOTAKBANK,1729.87,1812.04,1650.93,1724.34,575840
2023-03-13,LT,2053.47,2119.7,1982.88,2017.17,146381
2023-03-13,ITC,1891.28,1958.66,1795.74,1849.24,329293
2023-03-14,RELIANCE,2713.94,2755.64,2662.26,2726.57,792666
2023-03-14,TCS,2581.37,2637.74,2542.97,2621.69,537696
2023-03-14,INFY,2708.08,2770.87,2693.73,2717.02,820749
2023-03-14,HDFCBANK,2494.51,2567.64,2400.57,2517.76,131740
2023-03-14,ICICIBANK,2075.09,2166.72,2012.71,2086.88,125506
2023-03-14,BAJFINANCE,2174.2,2213.15,2133.62,2140.27,190624
2023-03-14,HUL,1795.1,1885.87,1711.49,1759.57,984103
2023-03-14,KOTAKBANK,1053.23,1134.0,973.48,1102.44,476104
2023-03-14,LT,1083.31,1151.83,1053.31,1069.52,549479
2023-03-14,ITC,1991.45,2073.87,1918.27,2019.37,526858
2023-03-15,RELIANCE,2851.29,2891.27,2805.39,2881.42,635002
2023-03-15,TCS,2925.1,2950.68,2837.16,2856.04,421657
2023-03-15,INFY,1733.19,1817.14,1694.42,1795.54,668575
2023-03-15,HDFCBANK,1711.17,1765.5,1696.42,1730.96,669486
2023-03-15,ICICIBANK,2384.04,2450.07,2327.67,2329.91,529263
2023-03-15,BAJFINANCE,1057.27,1109.49,971.53,1047.32,303466
2023-03-15,HUL,1662.93,1702.62,1591.69,1594.13,383012
2023-03-15,KOTAKBANK,2181.95,2254.32,2168.9,2207.15,155933
2023-03-15,LT,2087.89,2100.78,2031.77,2070.92,458842
2023-03-15,ITC,2442.06,2516.93,2409.91,2414.92,443744
2023-03-16,RELIANCE,2270.21,2287.47,2177.41,2188.05,554823
2023-03-16,TCS,1318.79,1384.27,1261.45,1329.18,133030
2023-03-16,INFY,1137.87,1200.41,1122.77,1179.16,535479
2023-03-16,HDFCBANK,1905.92,1997.95,1841.8,1928.96,836984
2023-03-16,ICICIBANK,1701.18,1741.73,1690.58,1729.91,200225
2023-03-16,BAJFINANCE,1038.91,1069.35,964.41,973.95,674096
2023-03-16,HUL,2753.46,2821.18,2726.14,2770.31,164627
2023-03-16,KOTAKBANK,2930.15,2993.93,2857.98,2943.27,439529
2023-03-16,LT,2362.44,2400.19,2273.81,2275.0,914140
2023-03-16,ITC,2897.49,2942.3,2808.63,2879.48,297057
2023-03-17,RELIANCE,1892.35,1931.52,1816.82,1852.76,669787
2023-03-17,TCS,1573.12,1601.68,1495.08,1510.64,867964
2023-03-17,INFY,2735.54,2816.19,2676.21,2789.36,801486
2023-03-17,HDFCBANK,2364.28,2404.09,2298.14,2368.64,517972
2023-03-17,ICICIBANK,2444.34,2534.51,2348.6,2471.12,440557
2023-03-17,BAJFINANCE,1379.83,1467.62,1326.09,1439.81,800872
2023-03-17,HUL,1953.25,1995.09,1860.62,1918.39,524771
2023-03-17,KOTAKBANK,1529.97,1561.48,1434.09,1458.55,213721
2023-03-17,LT,1190.37,1287.78,1134.79,1232.1,542076
2023-03-17,ITC,2018.95,2092.77,1921.58,1924.25,406064
2023-03-18,RELIANCE,1762.84,1851.83,1704.09,1704.85,634807
2023-03-18,TCS,2043.03,2060.03,1952.07,1969.98,583603
2023-03-18,INFY,1046.95,1143.56,986.19,1073.9,546993
2023-03-18,HDFCBANK,2552.96,2578.96,2473.99,2504.06,526245
2023-03-18,ICICIBANK,2386.49,2409.6,2294.52,2374.93,950024
2023-03-18,BAJFINANCE,2842.96,2893.7,2789.72,2808.77,896059
2023-03-18,HUL,2752.33,2823.43,2670.56,2807.65,471155
2023-03-18,KOTAKBANK,2380.23,2395.09,2361.02,2377.72,186932
2023-03-18,LT,1353.76,1421.19,1291.16,1373.54,203083
2023-03-18,ITC,2219.17,2232.1,2122.75,2173.81,843419
2023-03-19,RELIANCE,2636.56,2699.73,2583.91,2689.19,847923
2023-03-19,TCS,2198.55,2243.36,2153.01,2167.01,427714
2023-03-19,INFY,1481.82,1571.79,1420.2,1496.31,671674
2023-03-19,HDFCBANK,2763.27,2791.97,2719.2,2756.09,399131
2023-03-19,ICICIBANK,2975.17,3001.77,2965.01,2982.0,431298
